age,capital_gain,capital_loss,hours_per_week,sex_Male,workclass_Private,marital_status_Non_Married,occupation_Other,relationship_Non_Husband,race_White,native_country_US,label,pred_proba,pred_label,shap_age,shap_capital_gain,shap_capital_loss,shap_hours_per_week,shap_sex_Male,shap_workclass_Private,shap_marital_status_Non_Married,shap_occupation_Other,shap_relationship_Non_Husband,shap_race_White,shap_native_country_US
40,0,0,40,0,1,1,1,1,1,1,0,0.27013946,0,-0.028305428,0.024538636,-0.00098339,-0.027584024,-0.027632643,-0.0047502597,0.16758445,0.052934743,0.07233045,-0.01418732,0.0048529822
60,0,0,40,1,0,1,0,1,1,1,0,0.2698884,0,-0.022734163,-0.0113308225,-0.0028099446,-0.030093774,0.05488383,-0.011417633,0.12635821,-0.0049735624,0.07592256,-0.008785649,0.005365889
40,0,1669,40,1,1,1,1,1,1,1,0,0.26985937,0,-0.020482702,0.010066009,-0.07415672,-0.0143319415,0.037335943,0.012627734,0.13680868,0.03062393,0.056003034,0.008293857,-0.009938958
40,0,0,30,1,1,0,0,0,1,1,0,0.3346864,0,-0.043782108,-0.004681395,0.001091538,-0.053942077,0.14732778,0.0057467204,0.00018428732,-0.005106223,-0.0033584703,0.00045675086,-0.0007097102
32,15024,0,40,1,0,0,0,0,0,0,1,0.7292585,1,0.009286739,0.19421501,-0.0005073771,0.044992454,-0.06857,-0.005750507,0.003521368,-0.002148129,-0.011451349,0.0132339485,0.0039950013
47,7298,0,40,1,0,0,0,0,1,1,1,0.71568245,1,0.05230621,0.12310414,-0.008807264,0.07047358,-0.09229192,0.008354042,0.0016606711,0.004777059,0.0029918477,-0.00535335,0.002936542
26,0,0,40,0,0,1,0,1,1,1,0,0.27074426,0,-0.004175962,-0.002582251,-0.020892223,-0.04330008,0.005038381,0.0029819761,0.15791152,0.03235734,0.049036182,-0.0061788033,0.008439054
47,0,0,40,1,0,0,1,0,1,1,1,0.38634408,0,0.067410745,-0.0010321504,0.016553883,0.079105325,-0.15790457,-0.0029697558,-0.014202464,-0.096657544,-0.0057733767,-0.007899102,0.015379485
25,0,0,22,0,1,1,1,1,1,1,0,0.2692525,0,0.010786631,0.0037217618,-0.0075304406,-0.0012435928,-0.014840232,-0.0008410625,0.100422226,0.0388611,0.03734628,-0.0016675871,-0.0046210373
35,0,0,40,1,1,1,1,1,0,1,0,0.2691011,0,-0.004450028,0.0031470829,-0.0041978257,-0.028262503,0.022629162,-0.00049642404,0.069001704,0.02585023,0.03152243,0.009561537,0.013592246
31,0,0,40,1,1,0,0,0,1,1,1,0.6240075,1,0.042828273,-0.011471044,-0.009001348,0.083655424,-0.12097548,0.0054013766,0.0030472726,-0.0046644546,0.013877168,0.0016573705,0.013091762
27,0,0,41,1,1,1,0,1,1,1,0,0.27117455,0,-0.029368598,0.015937705,-0.029493745,-0.022192815,0.088481635,0.0100676045,0.26233384,0.036045216,0.05660963,0.0076742424,-0.00535566
49,0,0,55,1,0,1,1,1,1,1,0,0.26943132,0,-0.03429645,0.0074729975,0.012224426,-0.025066376,0.052619625,0.004792598,0.12328618,0.019206583,0.07370658,0.0048971316,-0.028214736
20,0,0,40,1,1,1,1,1,0,1,0,0.26897672,0,0.000883145,0.004539412,-0.004040778,-0.016213112,0.017018912,0.00050855294,0.028644644,0.021020459,0.019019632,0.006890626,-0.0033368394
26,0,0,40,1,1,1,1,1,1,1,0,0.26910263,0,0.011779278,0.007106609,-0.021400975,-0.0055921245,0.033709086,0.001032257,0.0788676,0.02532681,0.04120774,0.007600639,0.01001589
43,0,0,45,0,0,1,0,1,1,1,1,0.30353963,0,0.044206444,-0.012604817,0.016358443,0.028016957,0.07406263,-0.013622894,-0.40652636,0.0039210166,-0.14322223,0.031137396,-0.026293382
28,0,0,40,1,1,1,0,1,1,1,0,0.26928604,0,-0.008717619,-0.015115359,0.006502172,-0.027947009,0.063570805,0.0032678882,0.096158184,0.0018609576,0.051134456,0.01422176,-0.0022288125
41,0,0,45,1,0,1,0,1,0,1,1,0.2755732,0,-0.0097401505,0.00848827,0.022113409,0.0315572,-0.09391291,-0.013889122,-0.33667022,-0.03666191,-0.062319852,0.034539253,0.019936264
33,0,0,50,1,1,0,1,0,0,1,1,0.37351003,0,0.05249373,-0.019643746,-0.0016755639,0.106686205,-0.16270387,0.00038583018,-0.0003062291,-0.12465338,-0.0010731872,0.0005981559,0.007367327
21,0,0,20,1,1,1,0,1,0,1,0,0.2692461,0,0.003744809,-0.0019426341,0.0023527737,-0.03348303,0.056955475,0.020087808,0.118409306,-0.01526655,0.06498124,0.0017548751,-0.022659244
45,0,0,50,1,1,1,1,1,1,1,0,0.26929054,0,-0.032615438,-0.014404578,-0.01380072,-0.015830131,0.03648631,0.021684075,0.10614133,0.051335305,0.048378143,-0.007808584,-0.0025885797
43,0,0,40,1,1,0,1,0,0,1,0,0.3427034,0,-0.057634365,-0.0044669183,-0.008887077,-0.058694154,0.1550341,0.005575138,0.014024923,0.10662675,0.01411313,0.0013615452,-0.020446636
25,0,0,60,1,1,1,1,1,1,1,1,0.2699933,0,0.012102672,-0.017578704,0.008529718,0.019079221,-0.08451169,0.046850972,-0.20448917,-0.048112728,-0.066992424,0.017633576,0.018613517
31,0,0,25,1,1,1,1,1,0,1,0,0.26894334,0,-0.0019289345,0.0014164359,-0.0001455961,-0.0031872038,0.004459962,0.0003418686,0.006390271,0.0026658261,0.00433404,0.00047263422,-0.0006235433
37,0,1672,60,1,1,0,1,0,1,1,0,0.5520742,1,-0.07915212,0.008701559,-0.22030592,-0.16072986,0.16184904,0.014223047,0.0028257035,0.13315248,0.013566546,0.0021961667,-0.021587923
27,0,0,40,0,1,1,0,1,1,1,0,0.271646,0,-0.024267815,0.004045394,-0.0019839723,-0.07278289,0.04006633,-0.006131026,0.23272064,0.0150116,0.060760498,-0.010182155,0.017296722
31,0,0,50,1,1,0,0,0,1,1,1,0.6467027,1,0.027848635,-0.006578602,0.007242251,0.10313575,-0.1247958,-0.012858443,-0.0031312108,0.0027482323,0.012708835,0.0034098998,0.013391759
51,99999,0,60,0,0,1,0,1,1,1,1,0.7310586,1,0.027228082,0.91113096,-1.3835728e-05,0.053710125,-0.016385823,-0.028290749,-0.07762254,-0.013162516,-0.0432766,-0.0041278675,0.0113173425
58,0,0,50,1,1,0,0,0,1,1,1,0.5238966,1,0.14931303,-0.02419883,-0.00838322,0.15587257,-0.17491278,-0.007307319,-0.0034816843,0.00329436,0.012232939,-0.020831298,0.018751647
47,0,0,50,1,1,1,1,1,1,1,0,0.26931655,0,-0.017477335,0.002591498,-0.0034494505,-0.006362433,0.036253322,-0.0037428418,0.10410897,0.02596965,0.046347592,-0.004928498,0.00599642
17,0,0,45,1,1,1,1,1,1,1,0,0.2689752,0,0.00893046,0.0010619186,-0.006651393,-0.020413753,0.01723786,-0.002673173,0.034370694,0.017124461,0.020916842,-0.0058862064,0.00037334854
38,0,0,40,1,0,0,0,0,0,0,0,0.43168774,0,-0.076123655,0.005360361,-0.0003498327,-0.088393636,0.1797293,0.0067165364,0.006777432,0.0061235726,-0.0024866872,0.017446872,-0.0075180624
36,0,0,40,1,1,0,1,0,1,1,0,0.3275222,0,-0.03688879,9.226985e-05,-0.0037770225,-0.07867642,0.15968595,0.017178841,-0.00862766,0.11655751,0.013331798,-0.011258963,-0.021028906
39,0,0,40,1,0,0,0,0,1,1,0,0.64634323,1,-0.05011592,-0.012303829,0.0025525838,-0.085517675,0.119504884,0.0043050833,0.0021220967,0.010477737,0.002400808,0.010260254,-0.018060334
57,99999,0,40,1,0,0,1,0,1,1,1,0.7310586,1,0.0010876696,0.63182217,-0.0011377111,0.029300809,-0.04982046,-0.021916047,-0.0054936036,-0.032341644,-0.0018022135,0.02361494,-0.005813375
23,0,0,15,1,1,1,1,1,0,1,0,0.26930085,0,-0.0334645,0.010213062,0.005558653,0.0044531887,0.08101945,-0.011338588,0.13910589,0.015462784,0.053313777,0.010667929,0.014063772
55,0,0,40,0,0,1,1,1,0,1,0,0.26906013,0,-0.012872361,0.0026429417,0.0007119599,-0.014233112,0.0040545166,-0.0019287989,0.032144725,0.014103721,0.016779436,-0.0009765505,-0.005580386
38,0,0,40,1,1,0,0,0,0,1,0,0.49481976,0,-0.07051656,-0.00555202,-0.008971203,-0.11483604,0.20100716,-0.007745644,-0.009485705,0.013589328,0.0032322332,-0.007161515,0.0014047045
31,0,0,50,0,1,1,0,1,1,1,0,0.27133903,0,-0.031248428,-0.010889671,-0.0009869151,-0.038087234,0.001796646,-0.019749317,0.20515755,0.03646589,0.06246346,-0.0025986661,-0.027348349
28,0,0,50,1,0,1,1,1,1,0,0,0.26915017,0,-0.013706345,-0.0065047923,-0.003387372,-0.025118686,0.03436046,-0.019987095,0.094174966,0.019651623,0.039592944,0.021157363,0.024501592
44,0,0,50,1,0,0,0,0,1,1,1,0.54633546,1,0.0841828,-0.006183449,-0.015600976,0.12961635,-0.16333906,0.014705159,-0.013492845,0.0016086809,0.010359332,-0.0057981387,0.020641422
33,0,0,40,0,1,1,0,1,1,1,0,0.2723322,0,-0.016459774,-0.013696085,-0.010027564,-0.043926876,0.007319386,-0.012200089,0.22924879,-0.009915931,0.09010155,-0.0054141833,0.0024668388
64,0,0,40,0,1,1,0,1,1,1,0,0.27656165,0,-0.0481724,-0.0009533651,-0.008402653,-0.04640906,0.0006484762,0.028174974,0.2725575,0.012421007,0.046612453,0.0050638244,-0.0069242995
30,0,0,60,1,1,1,0,1,1,1,0,0.26956433,0,-0.020694343,-0.011757265,0.013699093,-0.043286044,0.061478492,0.011354536,0.13823646,-0.0018305511,0.05170831,-0.027142167,-0.009254363
25,0,0,40,1,0,0,1,0,0,1,0,0.34666273,0,-0.0155078415,-0.0054626227,0.016037023,-0.113361165,0.17516834,-0.018898448,0.006336666,0.13457333,-0.0059164655,-0.0034043947,-0.024838515
56,0,0,40,0,1,1,1,1,0,1,0,0.26985583,0,-0.047855243,0.012469018,-0.0030822689,-0.04103434,-0.00084035285,0.006177618,0.12557773,0.041576304,0.04951493,-0.0052367575,-0.010569358
49,0,0,50,1,0,0,0,0,1,1,1,0.678511,1,0.07945479,-0.019819546,0.00092464685,0.084140465,-0.09462556,-0.010776132,0.0009384267,0.010508642,0.006139431,-0.007513497,0.014388554
36,0,0,35,0,1,1,0,1,1,1,0,0.27209407,0,-0.009851945,0.022184864,-0.00043349317,-0.045495663,-0.000907897,-0.016697323,0.22857478,-0.00455455,0.06426696,0.0073634693,-0.00040260144
36,0,0,16,0,0,1,1,1,1,1,0,0.26933724,0,-0.028139815,0.008251484,-7.8722835e-05,0.004452733,-0.009823864,-0.008784998,0.08997407,0.041407365,0.038200177,-0.00726857,0.009278106
50,0,0,40,1,1,0,1,0,1,1,1,0.35062736,0,0.08369402,-0.0047407784,-0.007612353,0.07602387,-0.14992216,0.0050807744,-0.0027073594,-0.115109935,-0.006588801,-0.024478383,0.006415922
32,99999,0,50,1,1,0,0,0,1,1,1,0.7310586,1,0.017083041,0.6410012,-0.0034158193,0.038765244,-0.055851135,0.02766151,-0.029444426,0.045819238,0.0015434995,0.012314457,-0.033187773
44,0,0,52,1,1,0,1,0,1,1,1,0.5579467,1,0.088614516,-0.0016363636,-0.012522161,0.11741729,-0.14610463,-0.014986571,0.0060818903,-0.10565433,0.020577056,-0.022464532,0.008561268
55,0,0,40,0,1,1,0,1,0,1,0,0.27514842,0,-0.02587311,0.041061386,-0.025489636,-0.035362322,0.00603902,0.03136556,0.22954975,0.014433926,0.080242254,0.00023075566,-0.013753062
41,0,0,40,1,1,0,0,0,1,1,1,0.553323,1,0.07807076,0.011447534,-0.0055659525,0.10424229,-0.1613461,-0.0046711527,0.0039900616,-0.009191535,0.0074183494,-0.0018513538,0.012431927
63,0,0,40,0,1,1,0,1,1,1,0,0.2975557,0,-0.03344569,0.029176394,0.0071714204,-0.09570881,-0.020244127,0.009243024,0.42861065,-0.015164753,0.08541721,0.003247942,-0.048588138
22,0,0,30,0,1,1,0,1,0,1,0,0.2708892,0,-0.017065277,0.016618807,-0.009230626,-0.013443763,0.0011588195,-0.015415294,0.18493709,-0.0016954001,0.037660673,-0.0069123264,0.0067597018
39,0,0,40,1,1,1,0,1,1,1,0,0.26974013,0,-0.006255786,-0.00051536085,0.0012665187,-0.05207042,0.06920272,0.021639526,0.15046816,0.0022802206,0.057517096,-0.019685501,1.6666163e-06
29,3103,0,40,1,1,0,1,0,1,1,1,0.3990418,0,0.050900523,0.0539997,-0.0032266192,0.070010364,-0.13477501,-0.025597101,-0.0030386765,-0.14044048,0.012268964,0.0031993017,0.02153242
50,0,1672,60,1,0,0,1,0,1,1,0,0.60070544,1,-0.096594535,0.0068755336,-0.21420813,-0.14606112,0.13474241,0.010074083,0.020776622,0.13818261,-0.0059535652,-0.0118210055,-0.023024308
41,0,0,60,1,0,0,0,0,1,1,0,0.55941767,1,-0.086247355,-0.0015156269,0.010281641,-0.1712719,0.15959623,0.01826593,0.00427958,-0.010964438,0.02456643,0.0004846081,-0.028132003
47,0,0,40,1,1,0,1,0,1,1,0,0.34269917,0,-0.06938739,-0.014239205,0.016543696,-0.08866983,0.14698601,0.010425855,0.014192373,0.111380875,0.011625008,-0.009858239,0.0034829169
37,15024,0,45,1,1,0,0,0,1,1,1,0.71537185,1,0.046407085,0.36571795,0.0037773624,0.089756005,-0.12377381,0.0015636757,0.00670493,-0.019107033,0.003885042,0.0060603917,0.016321696
32,0,0,40,0,1,1,0,1,1,1,0,0.27091038,0,-0.028663011,-0.0008260282,-0.0140128955,-0.023169706,-0.00810419,-0.015096707,0.18006992,-0.016620256,0.083801545,0.022932334,0.016284496
25,0,0,43,0,1,1,0,1,1,1,0,0.2869461,0,-0.024467444,0.00368868,0.013563606,-0.03666666,0.020942833,-0.04180182,0.4197002,-0.007901115,0.08787709,-0.0020418435,0.0014965774
26,594,0,35,0,1,1,0,1,1,1,0,0.28582034,0,-0.0005558275,-0.024008106,-0.04671486,-0.027348086,-0.040377695,0.03937176,0.35304555,-0.04929525,0.1785579,0.028943721,-0.03314327
21,0,0,29,0,1,1,0,1,1,1,0,0.27072015,0,0.0092515815,-0.0026733142,-0.014550791,-0.012554255,-0.009143071,0.017542912,0.17747517,-0.011422082,0.060510978,7.2450493e-06,-0.02091002
18,0,0,20,1,1,1,1,1,1,1,0,0.26897407,0,0.005868248,0.011060092,0.0037256,-0.0040275166,0.016577952,-0.00044025865,0.03912714,0.007537919,0.023578044,-0.0034321086,-0.0054768464
44,0,0,24,0,1,0,0,1,1,1,1,0.6555933,1,0.071520224,-0.011663992,0.00096679106,0.040925793,0.0016525164,0.0048916265,-0.009223111,-0.0020378307,-0.10692608,0.0027419254,0.013671298
24,0,0,45,0,1,1,1,1,1,1,0,0.27252942,0,-0.0490058,-0.008160016,-0.024903161,-0.08277959,0.023189586,-0.002398442,0.30810204,0.06577322,0.119057834,0.017460752,-0.019549686
22,0,0,40,1,1,1,0,1,1,1,0,0.26942,0,0.015767552,-0.0049770665,-0.01786704,-0.030310536,0.04876972,0.0056079337,0.12021868,-0.0108527355,0.027977562,0.005915704,0.008501164
21,0,0,25,0,1,1,0,1,1,1,0,0.270067,0,-0.010899851,-0.003502733,0.021083567,-0.02831139,0.0031434963,0.015303455,0.14747784,-0.031669326,0.063735075,0.012360625,0.004074125
83,0,0,20,0,1,1,0,1,1,1,0,0.27706876,0,-0.07642984,0.023481088,-0.022126097,-0.050420713,0.012994996,-0.033283215,0.30696082,0.004090853,0.07510547,-0.0019036875,0.0061885426
24,0,0,25,1,1,1,0,1,0,1,0,0.27047214,0,-0.00033467874,0.007960165,0.013043623,0.003956448,0.07768999,0.028315246,0.22446142,-0.03366645,0.038973924,-0.03937924,-0.0146226715
25,0,0,50,1,1,1,1,1,1,1,0,0.269139,0,0.0023324005,0.010767997,-0.011608178,-0.020738924,0.049554706,0.0047635497,0.093717486,0.04471903,0.03992918,-0.017192904,-0.020235175
20,0,0,38,0,1,1,1,1,1,1,0,0.26935014,0,-0.019029943,0.013473801,-0.009031145,-0.031260137,-0.0009853849,-0.005985808,0.110550426,0.047973074,0.055366848,0.00760297,-0.015829626
28,0,0,40,0,1,1,1,1,1,1,0,0.2742723,0,-0.0026511166,0.02026185,-0.0072036237,-0.025831116,0.07491104,-0.027331498,0.25849405,0.025872165,0.03360661,0.0034286082,0.0031046746
53,0,0,60,1,0,0,1,0,1,1,0,0.40214592,0,-0.10788943,0.020936968,-0.003768973,-0.14942518,0.17486317,0.011371154,-0.0005021952,0.11879785,-0.012152642,-0.0186126,0.0056770677
59,0,0,40,1,0,0,1,0,1,1,0,0.28831118,0,-0.047001902,-0.0036093781,0.0029175302,-0.044304468,0.078052804,0.0013889363,-0.0020587295,0.06523787,-0.003177662,0.002726942,-0.0047213174
62,0,0,30,1,1,0,0,0,1,1,1,0.70423,1,0.072935164,-6.376952e-05,-0.0009082146,0.040620465,-0.071205236,-0.002809357,-0.0049789473,-0.0010449439,-0.0028573126,-0.0010699853,0.011515554
38,3464,0,40,1,0,0,0,0,1,1,0,0.5416593,1,-0.062096443,-0.08027588,0.0061600655,-0.100100085,0.16037935,-0.011514548,-0.016671713,-0.008797618,0.016877588,0.0074631423,-0.012927312
49,0,0,40,0,1,1,1,1,1,1,0,0.26986954,0,-0.050747704,0.00036111637,-0.0002626418,-0.034781277,-0.0137660215,0.0026885816,0.15818296,0.037120163,0.06816274,0.019490173,-0.00204265
23,0,0,40,1,0,1,0,1,1,1,0,0.27132946,0,-0.0059320894,0.012067582,-0.010202171,-0.02445087,0.05664106,-0.012087474,0.24215503,0.010019693,0.070157096,-0.024636075,-0.0034385151
53,0,0,40,0,0,1,0,1,0,1,1,0.30940765,0,0.06299784,-0.031142827,-0.0027601507,0.061818905,-0.045103043,-0.01999017,-0.32547104,0.01582803,-0.13686682,0.023847144,-0.01412061
41,0,0,40,1,0,0,1,0,1,1,1,0.5237186,1,0.08145381,-0.0009623207,0.0140345115,0.11512516,-0.18711674,0.0046165157,-0.0089978,-0.12426805,0.00316903,-0.010738276,0.009014996
90,9386,0,50,1,1,0,1,0,1,0,1,0.67054534,1,0.22688477,0.23294464,-0.0022476837,0.15018633,-0.14415252,-0.013082843,0.013918128,-0.12048523,-0.002450399,0.003944043,0.0120582245
49,0,0,60,1,1,0,0,0,1,1,1,0.71143794,1,0.04693934,-0.007840887,0.0026292838,0.07779454,-0.058244776,-0.0030687936,-0.0030953288,0.010609902,-0.000965748,-0.0067381747,0.0062740557
24,0,0,40,0,1,1,1,1,1,1,0,0.2696984,0,-0.014829558,-0.0027943468,-0.0069183134,-0.04275912,-0.005594226,0.007611514,0.16004264,0.056655016,0.08167066,0.0068580024,-0.007971642
30,0,0,40,1,1,0,1,1,1,0,0,0.27056938,0,-0.009208347,-0.0014678226,0.000178035,-0.015688831,0.024062054,0.0028072898,0.0012074211,0.01819899,0.026292693,0.0064538782,-0.0025625376
47,0,0,46,1,1,0,0,0,1,1,0,0.5288841,1,-0.11542283,0.003673453,-0.003471734,-0.119743355,0.19070992,0.006727809,-0.00054542907,0.00033296645,0.011448132,0.0027008858,-0.022980874
22,2907,0,40,1,1,1,1,1,1,1,0,0.2691298,0,0.0051524146,-0.020002661,-0.009623261,-0.010750962,0.02103687,0.012039006,0.071181335,0.037963316,0.022995247,-0.016673159,0.017096711
47,0,0,40,1,1,1,1,1,1,1,0,0.2691219,0,-0.04772892,-0.001338453,0.005095484,-0.012280001,0.030296575,0.0073300665,0.06860747,0.023835577,0.03891163,0.017496057,-0.0030992357
38,0,0,70,0,1,1,0,1,1,1,0,0.30053997,0,-0.04032706,-0.0035399105,0.024008606,-0.060881823,-0.018958602,0.026384346,0.3380915,-0.019226834,0.11233058,-0.031893495,0.04236616
23,0,0,40,1,1,1,1,1,1,0,0,0.26903436,0,-0.011705135,-0.008768414,0.0062217386,-0.008201541,0.029101565,0.002799033,0.05205937,0.015416234,0.0270917,0.00094568566,-0.004181393
52,0,0,32,1,0,1,0,1,1,1,1,0.2757058,0,0.048847,0.054371376,0.020940818,-0.0043982547,-0.056650266,-0.025057122,-0.2698077,-0.009667023,-0.0812689,0.020839598,-0.019641355
44,0,0,48,1,0,0,0,0,1,1,0,0.63433504,1,-0.071199775,0.015431751,0.0033493936,-0.109252304,0.13639948,-0.00013634935,-0.021511596,-0.007823333,0.0026749633,-0.007185381,-0.016268775
41,0,0,48,1,1,0,0,0,1,1,0,0.46110246,0,-0.07963446,0.0009283945,-0.0026849695,-0.12002207,0.17209256,0.00964082,0.004551392,0.0017161146,-0.00586297,0.0025238562,-0.0155359935
52,0,1628,40,1,1,0,0,0,1,1,0,0.6184643,1,-0.11919325,-0.022026911,-0.21405816,-0.09651637,0.15220514,0.02567659,-0.004235536,0.003553737,0.010039367,-0.0027745888,-0.015747704
34,0,0,40,1,1,0,0,0,0,0,0,0.6203183,1,-0.048928216,0.00929033,-0.0081189275,-0.10225378,0.14747092,-0.0023813099,-0.0021979548,-0.0024086125,0.007401243,0.006927997,-0.007851522
46,0,0,40,1,0,0,0,0,1,1,1,0.52439696,1,0.08357928,-0.0034544133,-0.005555041,0.110242516,-0.18024266,-0.0010942928,-0.0030269548,0.012633406,0.0030308776,-0.0014213659,0.013816435
37,0,0,55,1,0,0,1,0,1,1,1,0.39244425,0,0.06949775,-0.003248727,0.008606717,0.12268655,-0.20578168,-0.0062976535,0.026285006,-0.14842048,-0.013001105,-0.007952886,0.012815837
48,0,0,30,0,0,0,0,1,1,1,1,0.35540012,0,0.07743803,0.0004923064,0.005297986,0.06933569,-0.0058914293,-0.014116635,0.010350472,0.0051051956,-0.16192669,-0.010703151,0.008707025
31,0,2001,40,1,1,1,1,1,1,1,0,0.26992103,0,-0.0049104393,0.009753032,-0.109101504,-0.052470997,0.07545135,0.011341868,0.13995686,0.067013286,0.06571442,-0.02713635,0.011824233
36,0,0,40,1,1,0,0,0,1,1,0,0.4218481,0,-0.06001682,0.012120139,0.011538498,-0.12780625,0.19627951,0.016554601,0.0031831693,-0.01449527,-0.0013517197,-0.0024494007,-0.0048120525
47,4064,0,40,1,1,0,0,0,1,0,0,0.39501795,0,-0.070726104,-0.09135632,-0.0086702965,-0.09385715,0.18433063,0.010898938,-0.0030566975,0.0025176778,0.014311958,0.014395054,-0.002790438
42,0,0,40,1,1,0,1,0,1,0,0,0.27980128,0,-0.025227446,-0.0011539857,-0.0045201294,-0.036672592,0.060695723,0.003063764,0.0024090551,0.049178664,0.0043873014,0.004260819,0.0011990799
20,0,0,20,0,0,1,1,1,1,1,0,0.26940513,0,0.006048251,-0.003916242,0.003959084,-0.011876259,0.00041025458,-0.011008253,0.11589989,0.050057016,0.046885803,-0.0011701419,-0.0031551842
41,0,0,40,0,1,0,0,1,1,1,0,0.4925869,0,-0.08823717,-0.0071716197,-0.0043591764,-0.104537785,-0.00074695796,0.011482958,-0.007670602,0.0055105835,0.17558932,0.01823303,-0.022152703
35,0,0,45,1,0,0,1,0,1,1,0,0.528513,1,-0.053734157,0.0062432773,0.0030743927,-0.11197026,0.1601525,-0.0014675446,-0.027400501,0.11545525,0.0070415772,0.007155657,-0.008401893
22,0,0,24,1,0,1,0,1,1,1,0,0.26917088,0,-0.0070022233,-0.0058266493,0.0123786535,-0.0054716906,0.03370626,-0.011180621,0.072285965,-0.009843755,0.022865035,0.0039817058,0.0104087265
33,0,0,40,0,1,1,0,1,0,1,0,0.27107397,0,-0.028643664,-0.019076293,0.0033939881,-0.022750352,0.008693347,-0.01271664,0.18575335,0.0005046581,0.09427587,0.0014150906,0.005990568
38,0,0,40,0,1,1,1,1,1,1,0,0.27072242,0,-0.0128707085,-0.0057431124,0.0068270233,-0.03526009,0.013363186,-0.015192898,0.19697708,0.06674038,0.06943937,-0.0044760006,-0.006139433
21,0,0,10,0,1,1,0,1,1,1,0,0.27013397,0,-0.004153078,0.0005568983,-0.006731169,-0.023264494,0.017598255,0.008825792,0.15146603,0.0096886,0.06151688,0.011273993,-0.020731352
50,0,0,60,1,0,0,1,0,1,1,1,0.44682613,0,0.12275959,-0.02897222,-0.0037026573,0.15286998,-0.2087384,-0.0024414416,0.009680249,-0.13595963,0.0041875504,0.01677608,0.009772144
54,0,2415,50,1,1,0,1,0,1,1,1,0.674145,1,0.11482943,-0.01578828,0.30047077,0.12106266,-0.105024874,-0.004917279,-0.0119355805,-0.10746199,-0.013057873,0.0014440827,0.034411147
20,0,0,15,0,1,1,0,1,1,1,0,0.27021495,0,0.008160813,-0.010511118,-0.0024913163,-0.009279256,0.001435271,-0.012035124,0.14211829,-0.0012961051,0.048316866,0.009029759,0.0101404805
21,0,0,30,0,1,1,1,1,1,1,0,0.2692721,0,-0.012250326,-0.0139109,0.00598826,-0.0010305468,0.0038598438,0.006518199,0.074781,0.01883651,0.037098564,0.003377407,-0.019781375
46,0,0,17,1,1,1,1,1,1,1,0,0.26905206,0,-0.012251155,0.0011161953,0.0059233913,-0.008896944,0.041431982,-0.008822612,0.053092834,0.025146978,0.032040134,-3.4630415e-05,0.005419179
31,0,0,35,0,1,0,0,1,1,1,0,0.6059282,1,-0.05446641,0.0023911,0.0034201927,-0.085367635,0.007671993,0.012082752,-0.004728675,-0.0025183633,0.1542306,0.011079188,-0.021632686
35,0,0,40,1,1,0,1,0,1,1,0,0.3241552,0,-0.04209864,-0.013808803,0.013569691,-0.06374631,0.14222002,0.015497956,0.0056320503,0.11650735,-0.011013643,0.0012512105,-0.014951209
41,0,0,40,1,0,0,0,0,1,1,1,0.67985356,1,0.049400277,-0.010168757,-0.001996316,0.07498559,-0.097224966,-0.0033583455,0.0061738826,-0.0073483326,-0.004419785,0.00883821,0.01766029
20,2176,0,20,0,1,1,0,1,1,1,0,0.27132857,0,0.027027387,-0.030145206,-0.006156069,-0.012230474,0.0040514544,-0.011503909,0.2138477,-0.018799273,0.075391285,-0.011125125,-0.014115134
29,2635,0,40,0,0,0,1,1,1,1,0,0.34990692,0,-0.030971289,-0.04833241,-0.0013041217,-0.0733335,-0.0099415425,-0.0047174958,0.006074305,0.13445926,0.16389729,-0.0019423906,-0.030248867
49,0,0,45,1,1,0,1,0,1,1,0,0.608754,1,-0.07621713,-0.009372652,-0.0082953125,-0.09529969,0.1142719,0.017081525,-0.0037078075,0.087684,0.020291358,0.0021178722,-0.013976309
36,0,0,60,1,1,0,0,0,1,1,1,0.4876423,0,0.07115269,-0.00860852,-0.0041789208,0.16965412,-0.1843655,-0.0015920084,0.009332018,0.0062924065,-0.01556161,-0.012883568,0.006418772
39,0,0,40,1,1,1,1,1,1,1,0,0.26916337,0,-0.012511341,-0.006907734,0.012884804,-0.034034256,0.057483174,-0.0060052527,0.107615866,0.042419683,0.057562232,-0.016819928,-0.0137247285
31,0,0,50,1,1,1,1,1,1,1,0,0.26895624,0,-0.001284136,-0.00224052,-0.0019164947,-0.011838392,0.008525515,0.002966303,0.01706508,0.010348268,0.0077904584,-0.0009668699,-0.0014777146
69,0,0,35,1,0,0,0,0,1,1,0,0.53204936,1,-0.19614112,0.0060925037,-0.01075705,-0.09358959,0.20817211,-0.0015514549,-0.017332485,-0.010503365,0.00033323094,-0.0006785728,-0.019134136
47,0,0,40,1,0,1,0,1,1,1,1,0.2800637,0,0.02804918,0.057195663,-0.018251134,0.049095068,-0.06630251,0.0029811105,-0.3728039,0.0077482164,-0.11090326,-0.047500554,0.020707125
43,0,0,42,1,1,1,1,1,1,1,0,0.26900572,0,-0.010076659,0.002778294,0.0030809317,-0.0137398075,0.016596643,-0.0023782516,0.038330983,0.013108678,0.014774489,-0.00019126054,-0.0022878114
42,0,0,65,1,0,0,1,0,1,1,1,0.6722116,1,0.052941877,0.0029634237,0.0021342225,0.1074356,-0.08508927,-0.010372952,0.008750055,-0.07595126,0.0015069395,0.005123157,0.008469898
